# cluster id x y r_tot_mag  -THE IDs DO NOT MATCH TO THE ONES IN THE GENERAL CATALOGUE
         A85   84621     4477.461    13762.385   23.360
         A85   84787    14571.953    13867.783   21.190
         A85   85044     5054.463    13859.144   22.370
         A85   85188    14423.402    13881.534   22.380
         A85   86253    11475.039    14103.570   21.310
         A85   86783    19987.117    14171.842   20.990
         A85   87099     5991.822    14143.622   23.470
         A85   87260    13873.155    14166.303   21.990
         A85   87827     3864.798    14274.938   22.660
         A85   87841     7756.897    14302.997   21.180
         A85   87965    11042.218    14383.932   20.910
         A85   88374    12041.414    14410.184   21.020
         A85   89263     2180.947    14490.699   22.310
         A85   89472    21155.809    14504.428   22.700
         A85   89546    12349.759    14565.255   21.660
         A85   89698    21191.789    14586.052   21.280
         A85   90773     7082.593    14708.932   22.810
         A85   90942    14822.596    14801.249   21.120
         A85   91245    16653.764    14828.408   21.360
         A85   91778    14357.501    14856.977   22.560
         A85   91780     7390.749    14887.279   21.480
         A85   91811    15390.852    14887.889   21.660
         A85   91904     5969.934    14951.575   21.370
         A85   92337    12693.208    14963.917   22.180
         A85   92528    12681.540    14988.140   22.410
         A85   92698     3620.396    15039.391   22.140
         A85   92866     8170.478    15082.588   21.260
         A85   93654    14172.053    15196.565   22.350
         A85   93864    16390.104    15235.262   21.950
         A85   94423    20478.820    15306.732   22.780
         A85   94949    18094.020    15425.759   22.260
         A85   95044     8076.693    15416.432   22.770
         A85   95190    11282.352    15497.320   21.670
         A85   95214     9108.053    15455.922   22.690
         A85   95427     8472.549    15533.539   20.910
         A85   96001    21551.736    15597.702   22.040
         A85   96243    11282.572    15653.804   21.700
         A85   96330    17125.832    15657.007   22.440
         A85   97248    19765.596    15896.505   21.410
         A85   97269    12734.103    15848.174   21.310
         A85   97430    12905.780    15807.309   23.480
         A85   97436    14459.371    15829.414   22.310
         A85   98166     9064.963    15965.274   21.280
         A85   98896     8559.702    16059.088   21.640
         A85  100016    15147.603    16252.577   22.280
         A85  100265     8396.207    16314.587   21.350
         A85  100670     7012.405    16390.307   21.320
         A85  101264    17309.949    16461.914   21.540
         A85  102147    14231.738    16567.516   22.280
         A85  103350    20171.533    16720.723   23.380
         A85  103539    17058.770    16772.832   22.640
         A85  103972     7978.725    16895.145   21.890
         A85  104080    19488.344    16866.396   22.840
         A85  104511     9080.866    16976.748   21.310
         A85  104988     9133.285    17021.871   21.690
         A85  105087    21498.449    17028.549   22.090
         A85  105103    19685.617    17013.342   22.330
         A85  105448    18419.514    17114.625   21.220
         A85  106372    18154.143    17284.740   20.950
         A85  106421     7636.022    17205.555   23.020
         A85  106824    17751.348    17344.309   20.670
         A85  107802     3451.868    17482.691   22.280
         A85  109195    12130.738    17690.561   22.560
         A85  109733     3844.613    17815.498   21.320
